run 3000000 # for 3ns
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.23894965
  grid = 27 24 36
  stencil order = 5
  estimated absolute RMS force accuracy = 0.022319582
  estimated relative force accuracy = 6.7214757e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 3952 1296
Generated 19 of 36 mixed pair_coeff terms from geometric mixing rule
WARNING: Inconsistent image flags (src/domain.cpp:815)
Per MPI rank memory allocation (min/avg/max) = 9.241 | 9.267 | 9.329 Mbytes
   Step         PotEng          Temp          Press            Lx             Ly             Lz          Density         Volume    
   2672000  -781249.2       304.62268      180.93604      50.963166      22.416574      75.63175       2.2360905      86403.195    
   2673000  -781242.09      296.48203      1311.4674      50.862214      22.434551      75.585315      2.2401087      86248.208    
   2674000  -781314.66      302.64924      51.458128      50.991559      22.465418      75.528379      2.2330385      86521.285    
   2675000  -781184.82      299.25394     -112.4032       50.885884      22.471651      75.534493      2.2368741      86372.925    
   2676000  -781246.74      296.91266     -916.82319      50.85145       22.456009      75.671055      2.2359055      86410.341    
   2677000  -781145.64      301.44642     -938.92006      50.876736      22.451498      75.619627      2.2367635      86377.195    
   2678000  -781028.99      299.60392      1060.6034      50.854476      22.426849      75.745377      2.2364829      86388.034    
   2679000  -781269.54      298.49052      388.37693      50.88812       22.460083      75.630637      2.2350829      86442.144    
   2680000  -781208.55      295.16983      277.46738      50.917093      22.430644      75.593247      2.2378492      86335.289    
   2681000  -781150.92      301.11132     -1098.0813      50.900979      22.434373      75.802952      2.2319937      86561.784    
   2682000  -781380.17      305.28662      752.03484      50.938008      22.44802       75.466526      2.2389521      86292.76     
   2683000  -781360.5       302.6493       416.47001      50.919113      22.437434      75.621881      2.2362363      86397.561    
   2684000  -781453.85      299.42033      513.2424       50.893024      22.452181      75.526072      2.2387494      86300.574    
   2685000  -781173.96      296.77096     -439.12324      50.867025      22.441775      75.697624      2.2358537      86412.345    
   2686000  -781298.88      305.18465      245.48819      50.808528      22.471696      75.67994       2.2359698      86407.858    
   2687000  -781102.94      297.02264     -413.19671      50.840966      22.453876      75.730466      2.2348245      86452.139    
   2688000  -781379.08      301.64705      528.34263      50.838868      22.426395      75.813165      2.2352145      86437.054    
   2689000  -781381.93      298.47519     -116.07469      50.855775      22.408765      75.722778      2.2388986      86294.822    
   2690000  -781245.27      298.82202     -2000.5184      50.898452      22.434879      75.844108      2.2308431      86606.432    
   2691000  -781264.26      298.55779     -288.586        50.787074      22.438315      75.835531      2.2356458      86420.378    
   2692000  -781296.98      294.35403      857.99317      50.864068      22.442021      75.712632      2.2355159      86425.401    
   2693000  -781285.41      297.74811     -257.80749      50.775849      22.446352      75.827368      2.23558        86422.922    
   2694000  -781047.15      299.13012     -1412.4857      50.919544      22.488448      75.637919      2.2306715      86613.093    
   2695000  -781313.83      301.60838      404.98264      50.908279      22.418825      75.667785      2.2372106      86359.932    
   2696000  -781212.43      299.37876     -673.15331      50.9225        22.440952      75.78805       2.2308349      86606.748    
   2697000  -781230.75      300.32081     -733.38297      50.925735      22.418353      75.776699      2.2332764      86512.066    
   2698000  -781219.83      302.191       -1333.6243      50.896123      22.449873      75.718993      2.233139       86517.391    
   2699000  -781271.92      296.43795      883.2661       50.728154      22.446737      75.933803      2.2345071      86464.419    
   2700000  -781291.09      298.74167      181.94397      50.848334      22.447439      75.710864      2.2357201      86417.508    
   2701000  -781193.35      299.76471     -474.32437      50.858491      22.438878      75.688884      2.2367758      86376.721    
   2702000  -781165.16      296.01359     -542.82367      50.845448      22.440176      75.700628      2.2368732      86372.961    
   2703000  -781245.85      297.02854      411.70915      50.857066      22.432391      75.68979       2.2374586      86350.362    
   2704000  -781140.77      302.02078      1116.5503      50.836075      22.423932      75.795877      2.2360927      86403.107    
   2705000  -781164.11      299.77067      1366.7937      50.895239      22.440878      75.569535      2.2384913      86310.524    
   2706000  -781151.76      297.1108      -248.33496      50.824793      22.435639      75.735645      2.2371998      86360.349    
   2707000  -781179.94      302.11444     -239.30601      50.822259      22.456019      75.724898      2.2355981      86422.222    
   2708000  -781328.67      299.24771      182.33354      50.955651      22.438286      75.518191      2.237616       86344.288    
   2709000  -781152.27      297.50696     -298.19177      50.891246      22.412209      75.824246      2.2340008      86484.014    
   2710000  -781263.65      297.72344      581.9094       50.758863      22.410979      75.870407      2.2385873      86306.823    
   2711000  -781197.63      301.57633      98.709888      50.890642      22.403068      75.724926      2.2378701      86334.482    
   2712000  -781339.78      298.28149      424.4022       50.833188      22.43605       75.672593      2.2386532      86304.284    
   2713000  -781283.78      299.44275      180.19048      50.84055       22.4409        75.708617      2.2367804      86376.543    
   2714000  -781277.26      297.7878      -189.73721      50.893318      22.416381      75.728924      2.2363054      86394.89     
   2715000  -781290.45      296.3716      -927.95852      50.911186      22.411183      75.839986      2.2327646      86531.899    
   2716000  -781237         301.0337      -1227.2223      50.810921      22.451975      75.827014      2.2334878      86503.878    
   2717000  -781143.75      304.43672     -698.00499      50.877859      22.458227      75.751793      2.2321427      86556.008    
   2718000  -781287.49      303.44282      255.76357      50.891689      22.436441      75.744456      2.2339193      86487.17     
   2719000  -781254.06      301.0009       1089.8903      50.884739      22.440795      75.780762      2.2327207      86533.598    
   2720000  -781366.42      301.67582     -119.55863      50.888772      22.439471      75.656168      2.2363524      86393.074    
   2721000  -781224.16      300.93741      392.09191      50.828847      22.44658       75.695818      2.2371074      86363.917    
   2722000  -781093.28      300.41689     -378.31838      50.831973      22.422325      75.801981      2.2362533      86396.901    
   2723000  -781143.25      301.70042      889.38716      50.881507      22.433868      75.64107       2.2376769      86341.938    
   2724000  -781147.19      299.80334     -1011.2425      50.862486      22.473349      75.765728      2.2309046      86604.045    
   2725000  -781162.43      299.76927     -949.20452      50.845976      22.473031      75.824676      2.2299256      86642.066    
   2726000  -781231.26      300.8465       679.88218      50.837553      22.471341      75.759332      2.2323866      86546.55     
   2727000  -781187.07      300.93907      95.831994      50.855811      22.482102      75.721909      2.2316194      86576.305    
   2728000  -781116.6       304.96129     -996.00789      50.892338      22.439754      75.837199      2.2308295      86606.959    
   2729000  -781216.24      301.01331      967.30839      50.8518        22.479936      75.664113      2.2337153      86495.069    
   2730000  -781102.63      297.32616      96.522216      50.849131      22.43345       75.676818      2.2380857      86326.168    
   2731000  -781203.99      299.4175       7.4667594      50.878646      22.4695        75.647327      2.2340693      86481.365    
